,model,fold,test_score,train_score,y_name
234,LogisticRegression__penalty=l1,4,0.4892329892329892,0.9633948256411353,mq_9_tense
235,LogisticRegression__penalty=l2,0,0.32611832611832614,1.0,mq_9_tense
236,LogisticRegression__penalty=l2,1,0.216050616050616,1.0,mq_9_tense
237,LogisticRegression__penalty=l2,2,0.21901709401709404,1.0,mq_9_tense
238,LogisticRegression__penalty=l2,3,0.3383838383838384,1.0,mq_9_tense
239,LogisticRegression__penalty=l2,4,0.3898901098901099,1.0,mq_9_tense
240,LogisticRegression__penalty=elasticnet,0,0.2797202797202797,0.9756573004326534,mq_9_tense
241,LogisticRegression__penalty=elasticnet,1,0.23076923076923075,0.9752792475014698,mq_9_tense
242,LogisticRegression__penalty=elasticnet,2,0.2458333333333333,0.9638686516735298,mq_9_tense
243,LogisticRegression__penalty=elasticnet,3,0.5027777777777778,0.9143160127253447,mq_9_tense
244,LogisticRegression__penalty=elasticnet,4,0.5016666666666667,0.9271173497979487,mq_9_tense
245,DecisionTreeClassifier,0,0.23019943019943023,0.7427794545897602,mq_9_tense
246,DecisionTreeClassifier,1,0.3150690579262008,0.6073682147756223,mq_9_tense
247,DecisionTreeClassifier,2,0.2582417582417582,0.7520372964961802,mq_9_tense
248,DecisionTreeClassifier,3,0.5075757575757576,0.7379653401797176,mq_9_tense
249,DecisionTreeClassifier,4,0.25795454545454544,0.6018292682926829,mq_9_tense
250,RandomForestClassifier,0,0.3063492063492063,1.0,mq_9_tense
251,RandomForestClassifier,1,0.42857142857142855,1.0,mq_9_tense
252,RandomForestClassifier,2,0.3446969696969697,1.0,mq_9_tense
253,RandomForestClassifier,3,0.6102272727272726,1.0,mq_9_tense
254,RandomForestClassifier,4,0.22692307692307695,1.0,mq_9_tense
255,AdaBoostClassifier,0,0.26899648748388244,0.9626548461867048,mq_9_tense
256,AdaBoostClassifier,1,0.43982683982683984,0.9242124122399746,mq_9_tense
257,AdaBoostClassifier,2,0.2833333333333334,1.0,mq_9_tense
258,AdaBoostClassifier,3,0.5113636363636364,0.9511357804607947,mq_9_tense
259,AdaBoostClassifier,4,0.49577922077922076,1.0,mq_9_tense
260,SVC,0,0.23809523809523808,0.9876705974266949,mq_9_tense
261,SVC,1,0.34285714285714286,0.9876543209876543,mq_9_tense
262,SVC,2,0.38733766233766237,0.9753450557761392,mq_9_tense
263,SVC,3,0.40025252525252525,0.9753450557761392,mq_9_tense
264,SVC,4,0.2488095238095238,0.9753356386935513,mq_9_tense
265,LinearSVC,0,0.17034632034632033,1.0,mq_9_tense
266,LinearSVC,1,0.2735782735782736,1.0,mq_9_tense
267,LinearSVC,2,0.26515151515151514,1.0,mq_9_tense
268,LinearSVC,3,0.39431818181818185,1.0,mq_9_tense
269,LinearSVC,4,0.31363636363636366,1.0,mq_9_tense
270,LogisticRegression__penalty=None,0,0.4520030234315949,1.0,mq_10_unconcentrated
271,LogisticRegression__penalty=None,1,0.28478057889822594,1.0,mq_10_unconcentrated
272,LogisticRegression__penalty=None,2,0.3240384615384615,1.0,mq_10_unconcentrated
273,LogisticRegression__penalty=None,3,0.42142857142857143,1.0,mq_10_unconcentrated
274,LogisticRegression__penalty=None,4,0.45064102564102565,1.0,mq_10_unconcentrated
275,LogisticRegression__penalty=l1,0,0.37248677248677253,1.0,mq_10_unconcentrated
276,LogisticRegression__penalty=l1,1,0.1978835978835979,1.0,mq_10_unconcentrated
277,LogisticRegression__penalty=l1,2,0.38392857142857145,1.0,mq_10_unconcentrated
